Market_Cap,Name,Price,Rank,Volume,Link,Circulating_Supply,value1,value3,Symbol,value2
"
$2,544,047
",Hashgard,$0.000178,"
684
","$356,826",/currencies/hashgard/,"14,327,310,937",1.12%,-1.30%,GARD,-0.48%
"
$2,528,809
",Forkcoin,$0.524592,"
685
","$40,751",/currencies/forkcoin/,"4,820,527",-0.45%,6.76%,FORK,9.91%
"
$2,494,154
",WeTrust,$0.027067,"
686
","$77,568",/currencies/trust/,"92,147,500",0.21%,-5.96%,TRST,-0.45%
"
$2,486,161
",Olive,$0.008975,"
687
","$529,932",/currencies/olive/,"277,006,242",-3.18%,10.85%,OLE,31.78%
"
$2,485,547
",StrongHands,$1.6e-07,"
688
","$3,965",/currencies/stronghands/,"15,987,512,915,340",0.60%,-7.21%,SHND,-0.14%
"
$2,479,453
",Nebula AI,$0.002133,"
689
","$1,368",/currencies/nebula-ai/,"1,162,684,117",0.25%,-3.79%,NBAI,3.24%
"
$2,456,878
",indaHash,$0.006143,"
690
","$30,320",/currencies/indahash/,"399,936,259",0.49%,-0.06%,IDH,-0.26%
"
$2,408,411
",Autonio,$0.032133,"
691
","$36,214",/currencies/autonio/,"74,952,138",-0.73%,2.22%,NIO,-1.87%
"
$2,406,908
",Arionum,$0.032157,"
692
","$28,582",/currencies/arionum/,"74,847,830",5.97%,17.26%,ARO,-2.63%
"
$2,403,197
",Xriba,$0.041249,"
693
","$19,773",/currencies/xriba/,"58,260,097",0.09%,15.26%,XRA,-13.86%
"
$2,373,232
",Nework,$0.016080,"
694
","$553,411",/currencies/nework/,"147,586,172",0.74%,18.89%,NKC,2.95%
"
$2,366,547
",Aphelion,$0.047331,"
695
","$99,211",/currencies/aphelion/,"50,000,000",0.21%,-6.35%,APH,-1.77%
"
$2,350,325
",Welltrado,$0.063453,"
696
","$376,523",/currencies/welltrado/,"37,040,574",-7.35%,-21.59%,WTL,-5.28%
"
$2,324,862
",IXT,$0.064979,"
697
","$4,884",/currencies/ixledger/,"35,778,844",0.96%,-11.91%,IXT,-13.98%
"
$2,305,510
",Zap,$0.017947,"
698
","$3,395",/currencies/zap/,"128,462,535",2.84%,7.52%,ZAP,-3.24%
"
$2,299,087
",ArtByte,$0.002901,"
699
","$6,475",/currencies/artbyte/,"792,537,250",3.58%,3.00%,ABY,0.67%
"
$2,294,319
",Effect.AI,$0.011101,"
700
","$3,254",/currencies/effect-ai/,"206,668,526",0.14%,-1.35%,EFX,-5.50%
"
$2,283,354
",OKCash,$0.030761,"
701
","$2,736",/currencies/okcash/,"74,229,245",0.06%,-4.66%,OK,-2.00%
"
$2,279,087
",The Abyss,$0.010277,"
702
","$152,874",/currencies/the-abyss/,"221,765,461",-0.87%,4.19%,ABYSS,-5.85%
"
$2,274,708
",Sequence,$0.049398,"
703
",$669,/currencies/sequence/,"46,048,256",0.22%,-11.10%,SEQ,-5.28%
"
$2,273,444
",DNotes,$0.016835,"
704
","$78,603",/currencies/dnotes/,"135,043,262",-2.48%,-5.56%,NOTE,-8.95%
"
$2,258,432
",Leverj,$0.019125,"
705
","$2,715",/currencies/leverj/,"118,090,511",0.14%,0.07%,LEV,-3.39%
"
$2,255,514
",NeuroChain,$0.014453,"
706
","$460,061",/currencies/neurochain/,"156,059,901",-2.82%,24.89%,NCC,-10.01%
"
$2,254,306
",Aventus,$0.375718,"
707
","$21,215",/currencies/aventus/,"6,000,000",9.39%,-8.76%,AVT,-2.61%
"
$2,252,619
",Patientory,$0.032180,"
708
","$131,597",/currencies/patientory/,"70,000,000",0.07%,0.42%,PTOY,-0.04%
"
$2,248,846
",Expanse,$0.214272,"
709
","$9,573",/currencies/expanse/,"10,495,278",-1.60%,-4.70%,EXP,-2.41%
"
$2,240,263
",FoldingCoin,$0.003293,"
710
","$21,359",/currencies/foldingcoin/,"680,264,436",3.96%,11.68%,FLDC,2.98%
"
$2,231,984
",BBSCoin,$0.000034,"
711
","$1,118",/currencies/bbscoin/,"65,192,712,810",-0.83%,996.77%,BBS,601.39%
"
$2,230,418
",AirToken,$0.002124,"
712
","$16,136",/currencies/airtoken/,"1,050,000,000",-0.12%,-16.89%,AIR,-2.39%
"
$2,226,687
",FarmaTrust,$0.003711,"
713
","$18,800",/currencies/farmatrust/,"600,000,000",-8.40%,18.73%,FTT,8.46%
"
$2,221,651
",Gene Source C...,$0.005999,"
714
","$77,305",/currencies/gene-source-code-chain/,"370,344,799",-1.44%,2.40%,GENE,3.98%
"
$2,219,130
",Alphacat,$0.000795,"
715
","$144,884",/currencies/alphacat/,"2,790,428,084",0.70%,-0.18%,ACAT,1.18%
"
$2,204,187
",AidCoin,$0.051181,"
716
","$15,752",/currencies/aidcoin/,"43,066,373",-0.81%,0.95%,AID,0.96%
"
$2,196,864
",GoByte,$0.794372,"
717
","$61,799",/currencies/gobyte/,"2,765,537",0.09%,-8.45%,GBX,2.15%
"
$2,195,387
",Energi,$0.441571,"
718
","$2,835",/currencies/energi/,"4,971,766",-0.34%,-2.93%,NRG,-10.22%
"
$2,194,050
",CoinFi,$0.012494,"
719
","$38,059",/currencies/coinfi/,"175,604,711",0.58%,-24.50%,COFI,-4.02%
"
$2,189,752
",DAV Coin,$0.004816,"
720
","$140,055",/currencies/dav-coin/,"454,636,709",0.54%,4.16%,DAV,1.25%
"
$2,184,957
",Friendz,$0.004296,"
721
","$144,979",/currencies/friends/,"508,573,476",-1.77%,-9.08%,FDZ,5.86%
"
$2,183,911
",CanYaCoin,$0.048456,"
722
","$68,119",/currencies/canyacoin/,"45,070,059",-1.63%,-2.29%,CAN,-1.70%
"
$2,173,483
",Education Eco...,$0.009980,"
723
","$195,834",/currencies/education-ecosystem/,"217,789,857",0.50%,-3.66%,LEDU,-0.77%
"
$2,157,794
",Swisscoin,$0.000258,"
724
","$2,765",/currencies/swisscoin/,"8,354,085,252",0.22%,-13.04%,SIC,-0.94%
"
$2,140,712
",MyBit,$0.022143,"
725
","$7,576",/currencies/mybit/,"96,676,469",5.61%,1.17%,MYB,-5.52%
"
$2,133,755
",MIB Coin,$0.051226,"
726
","$228,407",/currencies/mib-coin/,"41,653,819",0.31%,0.18%,MIB,6.06%
"
$2,120,687
",Pirl,$0.080504,"
727
","$11,137",/currencies/pirl/,"26,342,573",1.17%,7.52%,PIRL,-2.18%
"
$2,098,628
",Global Crypto...,$0.001227,"
728
","$10,287",/currencies/global-cryptocurrency/,"1,710,530,675",0.22%,-5.76%,GCC,-3.35%
"
$2,081,788
",Swarm City,$0.249532,"
729
","$11,610",/currencies/swarm-city/,"8,342,785",-1.61%,-0.04%,SWT,0.82%
"
$2,079,639
",Golos,$0.016701,"
730
","$1,869",/currencies/golos/,"124,518,891",0.26%,-57.07%,GOLOS,-4.74%
"
$2,076,369
",Masari,$0.262386,"
731
","$20,280",/currencies/masari/,"7,913,414",0.17%,3.90%,MSR,-9.10%
"
$2,066,614
",CommerceBlock,$0.011928,"
732
","$20,094",/currencies/commerceblock/,"173,256,686",6.93%,15.79%,CBT,8.34%
"
$2,064,128
",PinkCoin,$0.005296,"
733
","$3,305",/currencies/pinkcoin/,"389,745,613",-2.15%,-2.03%,PINK,-3.09%
"
$2,060,404
",Silent Notary,$0.000025,"
734
","$167,268",/currencies/silent-notary/,"83,470,521,339",-0.15%,-12.00%,SNTR,-10.20%
"
$2,052,471
",ALAX,$0.006121,"
735
","$12,050",/currencies/alax/,"335,331,632",0.17%,14.87%,ALX,-4.59%
"
$2,050,365
 ",BitDegree,$0.005770,"
736
","$2,640",/currencies/bitdegree/,"355,338,365",-10.24%,12.64%,BDG,1.44%
"
 $2,050,261
",Noku,$0.142441,"
737
","$2,266",/currencies/noku/,"14,393,734",0.25%,-22.08%,NOKU,-1.28%
"
$2,041,399
",LogisCoin,$3.82,"
738
","$1,083,821",/currencies/logiscoin/,"534,452",1.42%,-55.00%,LGS,-22.62%
"
$2,040,494
",FedoraCoin,$0.000010,"
739
","$26,890",/currencies/fedoracoin/,"212,269,865,434",-0.80%,-7.94%,TIPS,-4.65%
"
$2,024,712
",Peculium,$0.001360,"
740
","$136,373",/currencies/peculium/,"1,488,448,419",0.42%,-11.35%,PCL,-2.30%
"
$2,012,593
",Morpheus Labs,$0.011399,"
741
","$69,822",/currencies/morpheus-labs/,"176,560,198",-2.41%,4.40%,MITX,-13.96%
"
$2,010,376
",SIBCoin,$0.117573,"
742
","$19,978",/currencies/sibcoin/,"17,098,977",1.82%,-13.25%,SIB,-3.98%
"
$2,010,268
",FidentiaX,$0.019145,"
743
",$672,/currencies/fidentiax/,"105,000,000",97.92%,83.18%,FDX,68.33%
"
$1,999,704
",Omni,$3.56,"
744
","$20,927",/currencies/omni/,"561,566",-0.77%,-19.04%,OMNI,5.12%
"
$1,990,341
",VouchForMe,$0.009902,"
745
","$410,122",/currencies/insurepal/,"201,000,000",-0.58%,-8.68%,IPL,-3.50%
"
$1,975,277
",HeroNode,$0.002083,"
746
","$19,978",/currencies/heronode/,"948,104,698",-0.34%,-7.76%,HER,-1.99%
"
$1,972,264
",Sentinel Chain,$0.009998,"
747
","$43,975",/currencies/sentinel-chain/,"197,269,666",-0.13%,-6.99%,SENC,0.90%
"
$1,964,569
",PetroDollar,$0.030700,"
748
","$6,173",/currencies/petrodollar/,"63,993,275",-3.46%,145.57%,XPD,-1.22%
"
$1,964,154
",savedroid,$0.000731,"
749
","$2,181",/currencies/savedroid/,"2,688,339,238",0.70%,-2.47%,SVD,-1.22%
"
 $1,933,956
",1World,$0.093489,"
750
","$46,451",/currencies/1world/,"20,686,551",0.25%,-11.35%,1WO,-2.95%
"
$1,926,682
",Coinvest,$0.189482,"
751
","$1,077",/currencies/coinvest/,"10,168,177",0.25%,1.33%,COIN,-16.57%
"
$1,913,574
",4NEW,$0.040593,"
752
","$10,796",/currencies/4new/,"47,140,403",0.58%,3.61%,KWATT,18.18%
"
$1,884,772
",NPER,$0.037750,"
753
","$251,896",/currencies/nper/,"49,927,451",1.92%,-4.22%,NPER,-1.45%
"
$1,879,079
",Rentberry,$0.006234,"
754
","$1,544",/currencies/rentberry/,"301,431,305",1.10%,5.44%,BERRY,-1.64%
"
$1,870,744
",Travala,$0.064118,"
755
","$1,519",/currencies/travala/,"29,176,684",0.38%,2.72%,AVA,-6.43%
"
$1,830,610
",Uquid Coin,$0.183061,"
756
","$723,152",/currencies/uquid-coin/,"10,000,000",0.42%,9.67%,UQC,2.38%
"
$1,824,978
",Snovian.Space,$0.004506,"
757
","$36,054",/currencies/snovio/,"404,980,448",0.27%,25.83%,SNOV,-7.81%
"
$1,819,875
",Cruisebit,$0.070758,"
758
","$135,009",/currencies/cruisebit/,"25,719,762",9.39%,-7.36%,CRBT,17.78%
"
$1,816,832
",Colu Local Ne...,$0.015339,"
759
","$23,041",/currencies/colu-local-network/,"118,446,327",-0.04%,-10.23%,CLN,-1.19%
"
$1,807,743
",Gatcoin,$0.003412,"
760
","$1,938",/currencies/gatcoin/,"529,861,449",0.23%,10.96%,GAT,4.09%
"
$1,801,854
",Unibright,$0.013007,"
761
","$201,061",/currencies/unibright/,"138,526,719",0.51%,-12.78%,UBT,-7.77%
"
$1,782,761
",Capricoin,$0.895839,"
762
","$271,558",/currencies/capricoin/,"1,990,045",0.95%,8.77%,CPC,-10.16%
"
$1,781,445
",ALIS,$0.045764,"
763
",$771,/currencies/alis/,"38,926,863",0.22%,-7.35%,ALIS,-6.29%
"
$1,760,293
",BitcoinZ,$0.000604,"
764
","$64,754",/currencies/bitcoinz/,"2,912,262,655",0.24%,-0.20%,BTCZ,0.83%
"
$1,758,895
",adbank,$0.002952,"
765
","$56,802",/currencies/adbank/,"595,915,059",1.50%,-11.57%,ADB,0.33%
"
$1,750,809
",Etheera,$0.000299,"
766
","$12,083",/currencies/etheera/,"5,857,896,294",-0.35%,1858.02%,ETA,114.21%
"
$1,749,564
",SounDAC,$0.119983,"
767
","$2,416",/currencies/bitshares-music/,"14,581,806",-0.62%,-22.69%,XSD,-27.34%
"
$1,743,759
",Sharpe Platfo...,$0.101498,"
768
","$8,515",/currencies/sharpe-platform-token/,"17,180,144",0.35%,-13.54%,SHP,-9.31%
"
$1,740,633
",FLIP,$0.031108,"
769
","$170,760",/currencies/flip/,"55,955,000",0.25%,-9.07%,FLP,6.04%
"
$1,738,478
",Zilla,$0.041925,"
770
","$796,465",/currencies/zilla/,"41,466,654",-4.13%,60.59%,ZLA,-28.25%
"
$1,738,441
",Tokes,$0.506347,"
771
","$11,810",/currencies/tokes/,"3,433,302",0.23%,1.89%,TKS,4.98%
"
$1,705,551
",Matryx,$0.073438,"
772
","$143,589",/currencies/matryx/,"23,224,303",0.72%,16.02%,MTX,-1.68%
"
$1,705,337
",REAL,$0.169587,"
773
","$5,398",/currencies/real/,"10,055,817",0.35%,10.73%,REAL,13.11%
"
$1,703,360
",Auroracoin,$0.150360,"
774
","$1,876",/currencies/auroracoin/,"11,328,528",4.14%,-3.28%,AUR,1.24%
"
$1,699,953
",Social Send,$0.043952,"
775
","$2,197",/currencies/social-send/,"38,677,760",0.22%,-8.06%,SEND,-1.15%
"
$1,654,398
",Bounty0x,$0.008915,"
776
","$8,067",/currencies/bounty0x/,"185,583,744",-4.28%,4.67%,BNTY,-6.04%
"
$1,653,828
",Sphere,$0.536445,"
777
","$2,415",/currencies/sphere/,"3,082,940",0.37%,6.88%,SPHR,-0.85%
"
$1,653,394
",Lightpaycoin,$0.472451,"
778
","$80,875",/currencies/lightpaycoin/,"3,499,609",-0.47%,-42.36%,LPC,-18.02%
"
$1,652,272
",REBL,$0.009621,"
779
","$2,474",/currencies/rebl/,"171,727,424",0.22%,-2.25%,REBL,4.61%
"
$1,650,913
",Syndicate,$0.056083,"
780
","$26,733",/currencies/syndicate/,"29,436,907",-0.80%,-2.13%,SYNX,-3.49%
"
$1,639,428
",Elite,$0.000062,"
781
","$1,046",/currencies/1337coin/,"26,281,053,811",0.30%,1.47%,1337,1.64%
"
$1,634,346
",Helbiz,$0.002625,"
782
","$221,471",/currencies/helbiz/,"622,522,129",0.84%,5.37%,HBZ,-0.74%
"
$1,632,458
",Yocoin,$0.014550,"
783
","$45,947",/currencies/yocoin/,"112,194,700",14.39%,-2.70%,YOC,-1.57%
"
$1,624,129
",JET8,$0.002756,"
784
","$64,910",/currencies/jet8/,"589,261,327",-0.07%,4.09%,J8T,0.75%
"
$1,621,377
",Sense,$0.006490,"
785
","$2,929",/currencies/sense/,"249,811,396",0.35%,?,SENSE,-7.33%
"
$1,614,334
",Cpollo,$0.000258,"
786
","$6,706",/currencies/cpollo/,"6,260,127,910",3.47%,41.71%,CPLO,22.21%
"
$1,590,815
",NeosCoin,$0.389311,"
787
","$2,581",/currencies/neoscoin/,"4,086,236",1.26%,-5.45%,NEOS,-0.77%
"
$1,575,790
",HiCoin,$0.000355,"
788
","$1,608",/currencies/hicoin/,"4,434,602,828",0.22%,16.58%,XHI,-4.29%
"
$1,556,518
",Dether,$0.018619,"
789
","$14,212",/currencies/dether/,"83,600,000",0.76%,-17.53%,DTH,1.07%
"
$1,554,524
",Insights Network,$0.011420,"
790
","$324,281",/currencies/insights-network/,"136,119,506",0.38%,6.60%,INSTAR,-6.62%
"
$1,548,616
",2GIVE,$0.002976,"
791
","$1,081",/currencies/2give/,"520,321,454",0.18%,-8.93%,2GIVE,-4.04%
"
$1,542,272
",Pareto Network,$0.005879,"
792
","$170,071",/currencies/pareto-network/,"262,330,941",-1.52%,-12.23%,PARETO,-1.26%
"
$1,537,813
",Faceter,$0.003270,"
793
","$13,743",/currencies/faceter/,"470,217,546",0.22%,-16.83%,FACE,-1.85%
"
$1,535,812
",Lethean,$0.003303,"
794
","$20,396",/currencies/lethean/,"465,000,000",-2.25%,12.71%,LTHN,8.47%
"
$1,526,094
",Bee Token,$0.008177,"
795
","$3,448",/currencies/bee-token/,"186,626,292",0.25%,-1.04%,BEE,4.81%
"
$1,513,751
",LIFE,$0.000065,"
796
","$2,286",/currencies/life/,"23,442,468,688",0.22%,-29.82%,LIFE,-20.59%
"
$1,511,810
",Divi Exchange...,$0.998487,"
797
","$72,656",/currencies/divi-exchange-token/,"1,514,101",0.02%,-14.22%,DIVX,0.55%
"
$1,502,606
",UChain,$0.005580,"
798
","$565,995",/currencies/uchain/,"269,266,373",1.19%,13.29%,UCN,4.03%
"
$1,498,761
",Lampix,$0.011076,"
799
","$10,116",/currencies/lampix/,"135,322,017",0.18%,3.32%,PIX,-10.35%
"
$1,491,810
",Credit Tag Chain,$0.038894,"
800
","$58,763",/currencies/credit-tag-chain/,"38,355,740",-0.03%,-23.62%,CTC,-2.51%
"
$1,473,937
",HollyWoodCoin,$0.146984,"
801
","$208,758",/currencies/hollywoodcoin/,"10,027,898",0.19%,79.92%,HWC,-0.85%
"
$1,472,826
",AdHive,$0.013159,"
802
","$68,816",/currencies/adhive/,"111,921,314",0.50%,1.56%,ADH,2.29%
"
$1,472,175
",B3Coin,$0.002002,"
803
",$943,/currencies/b3coin/,"735,214,868",3.53%,0.47%,KB3,-2.53%
"
$1,469,865
",FintruX Network,$0.017293,"
804
","$11,002",/currencies/fintrux-network/,"85,000,000",-0.24%,-9.09%,FTX,0.19%
"
$1,451,230
",Apollon,$0.011982,"
805
","$7,084",/currencies/apollon/,"121,115,827",1.64%,-9.02%,XAP,-0.68%
"
$1,449,265
",Espers,$0.000065,"
806
","$1,015",/currencies/espers/,"22,443,823,304",0.22%,-47.51%,ESP,-50.47%
"
$1,447,787
",Breakout Stake,$0.230978,"
807
","$77,335",/currencies/breakout-stake/,"6,268,082",0.22%,-4.10%,BRX,-4.47%
"
$1,438,833
",Sharpay,$0.001718,"
808
","$34,998",/currencies/sharpay/,"837,610,110",-9.51%,51.03%,S,0.16%
"
$1,433,008
",IDEX Membership,$716.50,"
809
","$26,976",/currencies/idex-membership/,"2,000",0.25%,-14.98%,IDXM,-9.95%
"
$1,431,022
",Tigereum,$0.085070,"
810
","$1,929",/currencies/tigereum/,"16,821,787",-17.95%,6.97%,TIG,16.46%
"
$1,427,933
",Kora Network ...,$0.004760,"
811
","$161,336",/currencies/kora-network-token/,"300,000,000",-0.20%,-10.58%,KNT,1.65%
"
$1,418,926
",BitClave,$0.002830,"
812
","$4,921",/currencies/bitclave/,"501,394,406",0.44%,15.84%,CAT,-3.71%
"
$1,413,620
",DPRating,$0.000657,"
813
","$144,498",/currencies/dprating/,"2,150,476,970",0.27%,3.74%,RATING,-0.65%
"
$1,404,682
",Playkey,$0.103047,"
814
","$28,825",/currencies/playkey/,"13,631,512",-8.17%,-12.04%,PKT,-2.19%
"
$1,402,986
",On.Live,$0.064886,"
815
","$51,639",/currencies/on-live/,"21,622,215",0.08%,1.71%,ONL,-9.50%
"
$1,396,084
",Crowd Machine,$0.002969,"
816
","$2,539",/currencies/crowd-machine/,"470,164,800",0.49%,-10.98%,CMCT,-3.35%
"
$1,393,092
 ",BitRent,$0.001655,"
817
","$31,087",/currencies/bitrent/,"841,738,500",1.65%,-26.48%,RNTB,-5.92%
"
 $1,391,983
",Devery,$0.022124,"
818
","$181,245",/currencies/devery/,"62,918,410",0.26%,-0.54%,EVE,5.07%
"
$1,391,348
",Nexium,$0.020916,"
819
","$1,966",/currencies/nexium/,"66,520,584",0.32%,12.46%,NXC,0.60%
"
$1,386,311
",Sprouts,$8.8e-08,"
820
","$2,811",/currencies/sprouts/,"15,693,083,677,530",0.15%,-22.22%,SPRTS,-4.16%
"
$1,383,282
",HEROcoin,$0.011324,"
821
","$67,100",/currencies/herocoin/,"122,154,840",0.04%,-10.44%,PLAY,1.02%
"
$1,373,979
",VULCANO,$0.012205,"
822
","$2,469",/currencies/vulcano/,"112,575,527",10.06%,4.24%,VULC,-0.09%
"
$1,373,134
",DOWCOIN,$0.306985,"
823
","$1,228",/currencies/dowcoin/,"4,472,964",0.25%,-3.08%,DOW,-1.28%
"
$1,363,177
",Hexx,$0.757340,"
824
","$20,630",/currencies/hexx/,"1,799,954",1.40%,-2.42%,HXX,-3.34%
"
$1,358,227
",Internxt,$2.16,"
825
","$7,412",/currencies/internxt/,"629,610",-5.42%,-14.06%,INXT,-4.48%
"
$1,346,388
",Atmos,$0.013367,"
826
",$745,/currencies/atmos/,"100,727,685",0.22%,12.68%,ATMOS,-17.67%
"
$1,342,130
",Project Coin,$0.763021,"
827
","$27,281",/currencies/project-coin/,"1,758,968",-1.03%,-60.34%,PRJ,-8.14%
"
$1,333,530
",XcelToken,$0.018056,"
828
","$1,001,988",/currencies/xceltoken/,"73,857,273",0.10%,-5.80%,XCEL,-3.68%
"
$1,333,450
",Internet of P...,$0.257313,"
829
","$48,993",/currencies/internet-of-people/,"5,182,220",-1.22%,0.67%,IOP,11.08%
"
$1,329,120
",AICHAIN,$0.002484,"
830
","$21,861",/currencies/aichain/,"535,067,071",0.49%,2.51%,AIT,8.34%
"
$1,305,196
",AMLT,$0.015443,"
831
","$17,970",/currencies/amlt/,"84,519,016",-18.68%,-20.47%,AMLT,-7.44%
"
$1,299,199
",Fluz Fluz,$0.006344,"
832
","$1,149",/currencies/fluz-fluz/,"204,780,000",0.25%,-15.89%,FLUZ,11.32%
"
$1,296,097
",Privatix,$1.10,"
833
","$1,077",/currencies/privatix/,"1,182,668",22.61%,17.08%,PRIX,13.76%
"
$1,293,647
",Zippie,$0.006015,"
834
","$1,818",/currencies/zippie/,"215,085,801",0.35%,18.02%,ZIPT,0.98%
"
$1,291,361
",ATLANT,$0.034389,"
835
","$14,818",/currencies/atlant/,"37,551,901",-1.20%,-5.01%,ATL,-3.54%
"
$1,282,901
",Arbidex,$0.062820,"
836
","$267,194",/currencies/arbidex/,"20,421,778",0.13%,-12.63%,ABX,0.23%
"
$1,282,636
",Daneel,$0.034067,"
837
","$13,674",/currencies/daneel/,"37,650,878",1.08%,12.07%,DAN,-8.75%
"
$1,280,412
",Pluton,$1.51,"
838
","$25,677",/currencies/pluton/,"850,000",0.03%,-9.59%,PLU,-0.58%
"
$1,278,824
",nUSD,$0.995375,"
839
","$49,534",/currencies/nusd/,"1,284,767",-0.32%,0.63%,NUSD,1.11%
"
$1,269,411
",LikeCoin,$0.002680,"
840
","$98,251",/currencies/likecoin/,"473,578,765",-2.34%,-5.52%,LIKE,-3.50%
"
$1,257,633
",Seal Network,$0.002556,"
841
","$3,887",/currencies/seal-network/,"492,000,000",0.25%,-14.21%,SEAL,-2.67%
"
$1,254,803
",Starbase,$0.006692,"
842
","$2,395",/currencies/starbase/,"187,500,000",-5.48%,66.77%,STAR,26.59%
"
$1,235,644
",Upfiring,$0.063562,"
843
","$1,387",/currencies/upfiring/,"19,440,000",0.24%,5.83%,UFR,-0.59%
"
$1,224,080
",Blue Protocol,$0.033403,"
844
","$75,366",/currencies/ethereum-blue/,"36,645,278",0.54%,-21.18%,BLUE,-12.49%
"
$1,216,874
",EncryptoTel [...,$0.019586,"
845
","$3,499",/currencies/encryptotel/,"62,131,190",0.23%,-12.94%,ETT,34.77%
"
$1,205,386
",TransferCoin,$0.179601,"
846
","$6,383",/currencies/transfercoin/,"6,711,468",0.41%,-5.41%,TX,-0.15%
"
$1,197,697
",GoldCoin,$0.028964,"
847
","$8,740",/currencies/goldcoin/,"41,351,552",0.45%,-16.84%,GLD,-5.10%
"
$1,196,618
",Digital Asset...,$0.053130,"
848
","$331,351",/currencies/digital-asset-guarantee-token/,"22,522,330",0.42%,-9.53%,DAGT,2.83%
"
$1,195,277
",Publica,$0.064321,"
849
","$8,849",/currencies/publica/,"18,582,933",0.24%,3.44%,PBL,-1.88%
"
$1,185,766
",Nimiq Exchang...,$0.112930,"
850
","$64,583",/currencies/nimiq-exchange-token/,"10,500,000",0.05%,8.29%,NET,1.53%
"
$1,181,531
",Indorse Token,$0.031853,"
851
","$25,796",/currencies/indorse-token/,"37,092,886",0.11%,-5.30%,IND,-0.97%
"
$1,175,613
",MTC Mesh Network,$0.004090,"
852
","$127,165",/currencies/mtc-mesh-network/,"287,462,206",0.35%,-10.70%,MTC,-2.66%
"
$1,162,501
",Denarius,$0.292555,"
853
","$2,356",/currencies/denarius-dnr/,"3,973,610",2.09%,9.96%,DNR,-3.71%
"
$1,158,840
",Penguin Coin,$0.000125,"
854
","$13,620",/currencies/penguin-coin/,"9,240,913,836",10.58%,-4.40%,PENG,14.06%
"
$1,151,385
",Block Array,$0.016826,"
855
","$42,499",/currencies/block-array/,"68,430,738",0.16%,-5.14%,ARY,-0.87%
"
$1,150,381
",BlueCoin,$0.002002,"
856
","$2,941",/currencies/bluecoin/,"574,683,675",18.73%,-34.63%,BLU,-8.80%
"
$1,129,342
",Cryptosolartech,$0.017569,"
857
","$351,903",/currencies/cryptosolartech/,"64,278,763",-0.20%,-6.38%,CST,-6.48%
"
$1,128,540
",Ties.DB,$0.027646,"
858
",$502,/currencies/tiesdb/,"40,820,992",-0.24%,39.77%,TIE,114.48%
"
$1,123,800
",OWNDATA,$0.000452,"
859
","$52,143",/currencies/owndata/,"2,487,943,030",0.41%,-0.69%,OWN,-5.50%
"
$1,122,427
",AiLink Token,$0.000661,"
860
","$53,443",/currencies/ailink-token/,"1,698,943,480",-0.22%,-33.17%,ALI,-6.31%
"
$1,121,377
",CyberFM,$0.000018,"
861
","$81,169",/currencies/cyberfm/,"61,200,000,000",1.25%,-26.42%,CYFM,-0.30%
"
$1,108,066
",Bethereum,$0.004216,"
862
","$1,068",/currencies/bethereum/,"262,828,159",0.22%,-4.73%,BETHER,-3.33%
"
$1,107,814
",HOLD,$0.001572,"
863
","$112,481",/currencies/hold/,"704,821,305",1.06%,-6.44%,HOLD,-2.43%
"
$1,099,974
",NuBits,$0.100165,"
864
","$26,313",/currencies/nubits/,"10,981,667",0.63%,-3.69%,USNBT,-3.63%
"
$1,097,844
",Qwark,$0.016466,"
865
","$3,126",/currencies/qwark/,"66,672,937",0.22%,-6.90%,QWARK,-2.23%
"
$1,078,692
",Gladius Token,$0.074591,"
866
","$1,848",/currencies/gladius-token/,"14,461,346",0.24%,-1.83%,GLA,-0.33%
"
$1,070,628
",DopeCoin,$0.009163,"
867
","$13,584",/currencies/dopecoin/,"116,845,228",2.51%,-0.64%,DOPE,11.40%
"
$1,070,241
",ZEST,$0.470891,"
868
","$1,248",/currencies/zest/,"2,272,798",0.32%,-15.26%,ZEST,-1.64%
"
$1,067,280
",VeriumReserve,$0.577746,"
869
","$3,510",/currencies/veriumreserve/,"1,847,316",0.18%,4.48%,VRM,7.36%
"
$1,067,092
",GoldMint,$0.557229,"
870
","$24,485",/currencies/goldmint/,"1,914,997",-25.22%,25.72%,MNTP,10.68%
"
$1,066,626
",Universal Cur...,$0.069442,"
871
","$29,486",/currencies/universal-currency/,"15,359,937",-0.09%,-3.80%,UNIT,-0.89%
"
$1,064,380
",Trittium,$0.011104,"
872
","$2,219",/currencies/trittium/,"95,854,774",-2.03%,-15.11%,TRTT,-3.13%
"
$1,061,189
",ClearCoin,$0.002010,"
873
","$1,109",/currencies/clearcoin/,"527,873,733",0.23%,-18.80%,XCLR,20.24%
"
$1,058,504
",Abulaba,$0.104854,"
874
","$1,381",/currencies/abulaba/,"10,095,000",-3.24%,-24.17%,AAA,-2.56%
"
$1,055,794
",CannabisCoin,$0.013671,"
875
","$11,761",/currencies/cannabiscoin/,"77,231,176",0.51%,-0.50%,CANN,-1.13%
"
$1,051,380
",Fire Lotto,$0.050290,"
876
","$69,796",/currencies/fire-lotto/,"20,906,544",-0.18%,-9.99%,FLOT,40.25%
"
$1,050,971
",BetterBetting,$0.006121,"
877
","$23,251",/currencies/betterbetting/,"171,698,338",0.62%,-9.72%,BETR,-6.09%
"
$1,050,896
",Blockpool,$0.047138,"
878
",$518,/currencies/blockpool/,"22,293,890",-8.54%,-19.22%,BPL,17.11%
